Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
696,886300,886300,10000,14-05-2025,1
697,496229,496229,10000,28-09-2025,1
698,391043,391043,10000,21-08-2025,1
699,493532,493532,10000,14-07-2025,1
700,958537,958537,10000,21-09-2025,1
701,967303,967303,10000,06-02-2025,1
702,199492,199492,10000,13-02-2025,1
703,403790,403790,10000,21-10-2025,1
704,960406,960406,10000,21-10-2025,1
705,287566,287566,10000,28-03-2025,1
706,638870,638870,10000,28-09-2025,1
707,486674,486674,10000,28-04-2025,1
708,762409,762409,10000,14-07-2025,1
709,293788,293788,10000,28-09-2025,1
710,261820,261820,10000,14-10-2025,1
711,708612,708612,10000,28-07-2025,1
712,328995,328995,10000,07-03-2025,1
713,598670,598670,10000,21-10-2025,1
714,540599,540599,10000,27-01-2025,1
715,411447,411447,10000,21-05-2025,1
716,999452,999452,10000,28-08-2025,1
717,660340,660340,10000,14-08-2025,1
718,299994,299994,10000,14-10-2025,1
719,745863,745863,10000,06-01-2025,1
720,687489,687489,10000,07-04-2025,1
721,858077,858077,10000,07-03-2025,1
722,701819,701819,10000,28-10-2025,1
723,279128,279128,10000,28-06-2025,1
724,343698,343698,10000,21-08-2025,1
725,104624,104624,10000,21-05-2025,1
726,415866,415866,10000,21-08-2025,1
727,854397,854397,10000,06-02-2025,1
728,978298,978298,10000,07-06-2025,1
729,312556,312556,10000,28-07-2025,1
730,896070,896070,10000,14-06-2025,1
731,179070,179070,10000,21-08-2025,1
732,874,874,10000,07-11-2025,1
733,281267,281267,10000,21-08-2025,1
734,337797,337797,10000,14-12-2025,1
735,402590,402590,10000,14-07-2025,1
736,444827,444827,10000,06-02-2025,1
737,63461,63461,10000,28-11-2025,1
738,310289,310289,10000,27-02-2025,1
739,146383,146383,10000,14-12-2025,1
740,872801,872801,10000,14-04-2025,1
741,298533,298533,10000,28-12-2025,1
742,450400,450400,10000,14-10-2025,1
743,199305,199305,10000,07-03-2025,1
744,946151,946151,10000,28-07-2025,1
745,337115,337115,10000,14-08-2025,1
746,792570,792570,10000,28-07-2025,1
747,869140,869140,10000,13-01-2025,1
748,265656,265656,10000,21-10-2025,1
749,274749,274749,10000,28-07-2025,1
750,793343,793343,10000,28-04-2025,1
751,4878,4878,10000,21-10-2025,1
752,454252,454252,10000,28-09-2025,1
753,759139,759139,10000,14-04-2025,1
754,680524,680524,10000,14-05-2025,1
755,423475,423475,10000,21-11-2025,1
756,89649,89649,10000,14-12-2025,1
757,602459,602459,10000,14-09-2025,1
758,317115,317115,10000,06-02-2025,1
759,547012,547012,10000,28-10-2025,1
760,346977,346977,10000,07-08-2025,1
761,721161,721161,10000,21-05-2025,1
762,753480,753480,10000,07-07-2025,1
763,235492,235492,10000,28-04-2025,1
764,915072,915072,10000,21-12-2025,1
765,848046,848046,10000,21-06-2025,1
766,417514,417514,10000,07-09-2025,1
767,695339,695339,10000,28-12-2025,1
768,771727,771727,10000,28-12-2025,1
769,771559,771559,10000,21-08-2025,1
770,27777,27777,10000,21-07-2025,1
771,590568,590568,10000,21-09-2025,1
772,78283,78283,10000,28-05-2025,1
773,662332,662332,10000,27-01-2025,1
774,820233,820233,10000,07-07-2025,1
775,642657,642657,10000,28-10-2025,1
776,443203,443203,10000,14-07-2025,1
777,818854,818854,10000,21-05-2025,1
778,578938,578938,10000,06-02-2025,1
779,472109,472109,10000,07-06-2025,1
780,323638,323638,10000,07-11-2025,1
781,533771,533771,10000,28-05-2025,1
782,441091,441091,10000,07-05-2025,1
783,4434,4434,10000,07-12-2025,1
784,671130,671130,10000,20-01-2025,1
785,289440,289440,10000,06-02-2025,1
786,909300,909300,10000,27-01-2025,1
787,392397,392397,10000,28-07-2025,1
788,207626,207626,10000,21-06-2025,1
789,382725,382725,10000,14-03-2025,1
790,493207,493207,10000,21-07-2025,1
791,166623,166623,10000,20-02-2025,1
792,54232,54232,10000,21-09-2025,1
793,119651,119651,10000,07-11-2025,1
794,899095,899095,10000,07-12-2025,1
795,315849,315849,10000,14-09-2025,1
796,770762,770762,10000,28-05-2025,1
797,511972,511972,10000,14-05-2025,1
798,12338,12338,10000,14-10-2025,1
799,655880,655880,10000,06-02-2025,1
800,290128,290128,10000,28-05-2025,1
801,295372,295372,10000,07-11-2025,1
802,927273,927273,10000,28-04-2025,1
803,993174,993174,10000,14-06-2025,1
804,313555,313555,10000,14-05-2025,1
805,191987,191987,10000,28-05-2025,1
806,191176,191176,10000,28-11-2025,1
807,391780,391780,10000,28-11-2025,1
808,571716,571716,10000,14-09-2025,1
809,116838,116838,10000,06-01-2025,1
810,42215,42215,10000,07-08-2025,1
811,309904,309904,10000,28-12-2025,1
812,784606,784606,10000,14-12-2025,1
813,299111,299111,10000,28-09-2025,1
814,386784,386784,10000,21-09-2025,1
815,742978,742978,10000,06-01-2025,1
816,10900,10900,10000,07-03-2025,1
817,702610,702610,10000,14-12-2025,1
818,905161,905161,10000,21-08-2025,1
819,230737,230737,10000,21-07-2025,1
820,266041,266041,10000,21-11-2025,1
821,224792,224792,10000,14-05-2025,1
822,166797,166797,10000,21-06-2025,1
823,424063,424063,10000,27-02-2025,1
824,719090,719090,10000,28-11-2025,1
825,35775,35775,10000,07-07-2025,1
826,991776,991776,10000,20-01-2025,1
827,714756,714756,10000,21-10-2025,1
828,586796,586796,10000,20-01-2025,1
829,888149,888149,10000,28-10-2025,1
830,353357,353357,10000,07-03-2025,1
831,389472,389472,10000,27-02-2025,1
832,348848,348848,10000,13-02-2025,1
833,590437,590437,10000,14-12-2025,1
834,692877,692877,10000,21-06-2025,1
835,599898,599898,10000,28-04-2025,1
836,112956,112956,10000,14-11-2025,1
837,656396,656396,10000,21-06-2025,1
838,264991,264991,10000,06-01-2025,1
839,325483,325483,10000,07-08-2025,1
840,811093,811093,10000,07-09-2025,1
841,364786,364786,10000,13-02-2025,1
842,818953,818953,10000,07-10-2025,1
843,198435,198435,10000,21-03-2025,1
844,166226,166226,10000,28-03-2025,1
845,238287,238287,10000,21-03-2025,1
846,48171,48171,10000,06-02-2025,1
847,76843,76843,10000,07-06-2025,1
848,246297,246297,10000,07-04-2025,1
849,736713,736713,10000,14-07-2025,1
850,987321,987321,10000,07-03-2025,1
851,911530,911530,10000,21-09-2025,1
852,411981,411981,10000,28-05-2025,1
853,559561,559561,10000,07-08-2025,1
854,654501,654501,10000,07-06-2025,1
855,562177,562177,10000,21-04-2025,1
856,167549,167549,10000,28-12-2025,1
857,152538,152538,10000,21-09-2025,1
858,190191,190191,10000,28-04-2025,1
859,470363,470363,10000,28-05-2025,1
860,730838,730838,10000,07-07-2025,1
861,358289,358289,10000,28-04-2025,1
862,860719,860719,10000,20-02-2025,1
863,328726,328726,10000,28-12-2025,1
864,655055,655055,10000,28-10-2025,1
865,939735,939735,10000,14-05-2025,1
866,817103,817103,10000,20-02-2025,1
867,494660,494660,10000,07-11-2025,1
868,778481,778481,10000,14-12-2025,1
869,984240,984240,10000,20-02-2025,1
870,169692,169692,10000,14-10-2025,1
871,502098,502098,10000,14-08-2025,1
872,182310,182310,10000,07-05-2025,1
873,72625,72625,10000,21-11-2025,1
874,897454,897454,10000,21-11-2025,1
875,668741,668741,10000,28-05-2025,1
876,343807,343807,10000,20-02-2025,1
877,176361,176361,10000,14-03-2025,1
878,136512,136512,10000,28-11-2025,1
879,487297,487297,10000,06-01-2025,1
880,690580,690580,10000,14-08-2025,1
881,985126,985126,10000,07-06-2025,1
882,442159,442159,10000,06-02-2025,1
883,439122,439122,10000,14-12-2025,1
884,44830,44830,10000,28-11-2025,1
885,525342,525342,10000,14-11-2025,1
886,316574,316574,10000,07-09-2025,1
887,895334,895334,10000,21-03-2025,1
888,52789,52789,10000,13-02-2025,1
889,106791,106791,10000,14-06-2025,1
890,854649,854649,10000,27-02-2025,1
891,298736,298736,10000,28-12-2025,1
892,307986,307986,10000,14-09-2025,1
893,603538,603538,10000,28-09-2025,1
894,553539,553539,10000,20-02-2025,1
895,542609,542609,10000,21-06-2025,1
896,513556,513556,10000,07-11-2025,1
897,99784,99784,10000,28-04-2025,1
898,860346,860346,10000,28-04-2025,1
899,887917,887917,10000,21-06-2025,1
900,236481,236481,10000,14-04-2025,1
901,828207,828207,10000,21-11-2025,1
902,69436,69436,10000,14-08-2025,1
903,780438,780438,10000,28-04-2025,1
904,84100,84100,10000,21-06-2025,1
905,240884,240884,10000,28-03-2025,1
906,43223,43223,10000,21-06-2025,1
907,19617,19617,10000,07-10-2025,1
908,343298,343298,10000,07-03-2025,1
909,943884,943884,10000,14-07-2025,1
910,869462,869462,10000,21-03-2025,1
911,856563,856563,10000,14-03-2025,1
912,292433,292433,10000,14-04-2025,1
913,20584,20584,10000,07-08-2025,1
914,181397,181397,10000,28-05-2025,1
915,700923,700923,10000,28-11-2025,1
916,671917,671917,10000,28-11-2025,1
917,412424,412424,10000,07-12-2025,1
918,159985,159985,10000,14-11-2025,1
919,993601,993601,10000,27-02-2025,1
920,869365,869365,10000,14-05-2025,1
921,464523,464523,10000,28-07-2025,1
922,586313,586313,10000,21-12-2025,1
923,286771,286771,10000,28-10-2025,1
924,192127,192127,10000,07-04-2025,1
925,301568,301568,10000,07-10-2025,1
926,489439,489439,10000,14-06-2025,1
927,87276,87276,10000,07-08-2025,1
928,221069,221069,10000,27-02-2025,1
929,462660,462660,10000,14-06-2025,1
930,48769,48769,10000,27-01-2025,1
931,490213,490213,10000,21-09-2025,1
932,353937,353937,10000,27-02-2025,1
933,729652,729652,10000,07-04-2025,1
934,34673,34673,10000,07-08-2025,1
935,333170,333170,10000,28-04-2025,1
936,221742,221742,10000,21-09-2025,1
937,356219,356219,10000,06-02-2025,1
938,496432,496432,10000,14-06-2025,1
939,214984,214984,10000,14-09-2025,1
940,886947,886947,10000,14-04-2025,1
941,433338,433338,10000,07-10-2025,1
942,764978,764978,10000,14-06-2025,1
943,342781,342781,10000,28-10-2025,1
944,654603,654603,10000,21-07-2025,1
945,125575,125575,10000,28-09-2025,1
946,192615,192615,10000,28-11-2025,1
947,717893,717893,10000,14-09-2025,1
948,864186,864186,10000,21-07-2025,1
949,572839,572839,10000,28-05-2025,1
950,406632,406632,10000,28-11-2025,1
951,463480,463480,10000,07-07-2025,1
952,182643,182643,10000,14-10-2025,1
953,928577,928577,10000,28-04-2025,1
954,235142,235142,10000,28-05-2025,1
955,556134,556134,10000,13-02-2025,1
956,675989,675989,10000,14-11-2025,1
957,612,612,10000,28-03-2025,1
958,106950,106950,10000,14-03-2025,1
959,215346,215346,10000,14-05-2025,1
960,815301,815301,10000,21-07-2025,1
961,98399,98399,10000,21-03-2025,1
962,127083,127083,10000,21-08-2025,1
963,848956,848956,10000,28-09-2025,1
964,906051,906051,10000,21-06-2025,1
965,947364,947364,10000,28-11-2025,1
966,706905,706905,10000,28-05-2025,1
967,155304,155304,10000,28-03-2025,1
968,273989,273989,10000,07-08-2025,1
969,974613,974613,10000,07-09-2025,1
970,873772,873772,10000,21-09-2025,1
971,933163,933163,10000,28-05-2025,1
972,726027,726027,10000,07-11-2025,1
973,730066,730066,10000,28-11-2025,1
974,947717,947717,10000,14-04-2025,1
975,644335,644335,10000,14-08-2025,1
976,142462,142462,10000,07-07-2025,1
977,843111,843111,10000,13-02-2025,1
978,648238,648238,10000,28-12-2025,1
979,914372,914372,10000,27-02-2025,1
980,396553,396553,10000,28-11-2025,1
981,799349,799349,10000,07-09-2025,1
982,345928,345928,10000,21-11-2025,1
983,785714,785714,10000,07-08-2025,1
984,8396,8396,10000,07-11-2025,1
985,927324,927324,10000,20-01-2025,1
986,884071,884071,10000,21-03-2025,1
987,133441,133441,10000,28-06-2025,1
988,80779,80779,10000,21-06-2025,1
989,939743,939743,10000,07-12-2025,1
990,850073,850073,10000,14-11-2025,1
991,967223,967223,10000,21-10-2025,1
992,55794,55794,10000,14-09-2025,1
993,828959,828959,10000,28-04-2025,1
994,654957,654957,10000,28-07-2025,1
995,115835,115835,10000,06-02-2025,1
996,94391,94391,10000,14-06-2025,1
997,498277,498277,10000,21-11-2025,1
998,727888,727888,10000,28-05-2025,1
999,597756,597756,10000,21-08-2025,1
1000,713158,713158,10000,13-01-2025,1
1001,293390,293390,10000,07-07-2025,1
1002,246962,246962,10000,21-06-2025,1
1003,596264,596264,10000,07-11-2025,1
1004,626590,626590,10000,07-04-2025,1
1005,2527,2527,10000,14-08-2025,1
1006,621027,621027,10000,20-02-2025,1
1007,399102,399102,10000,21-06-2025,1
1008,493758,493758,10000,07-12-2025,1
1009,255499,255499,10000,14-06-2025,1
1010,579751,579751,10000,21-07-2025,1
1011,52627,52627,10000,14-05-2025,1
1012,416509,416509,10000,21-12-2025,1
1013,985393,985393,10000,06-01-2025,1
1014,804167,804167,10000,14-07-2025,1
1015,856262,856262,10000,28-10-2025,1
1016,2503,2503,10000,28-07-2025,1
1017,482662,482662,10000,07-07-2025,1
1018,275048,275048,10000,14-12-2025,1
1019,15904,15904,10000,21-10-2025,1
1020,271920,271920,10000,21-07-2025,1
1021,38694,38694,10000,14-12-2025,1
1022,151981,151981,10000,28-09-2025,1
1023,904812,904812,10000,21-04-2025,1
1024,46160,46160,10000,14-04-2025,1
1025,20306,20306,10000,28-10-2025,1
1026,270075,270075,10000,20-01-2025,1
1027,713120,713120,10000,21-05-2025,1
1028,763706,763706,10000,07-08-2025,1
1029,690053,690053,10000,27-02-2025,1
1030,804133,804133,10000,07-06-2025,1
1031,462231,462231,10000,28-09-2025,1
1032,667397,667397,10000,28-06-2025,1
1033,154767,154767,10000,07-03-2025,1
1034,818571,818571,10000,07-07-2025,1
1035,134642,134642,10000,28-11-2025,1
1036,942016,942016,10000,07-08-2025,1
1037,189259,189259,10000,07-04-2025,1
1038,680635,680635,10000,27-01-2025,1
1039,855716,855716,10000,21-09-2025,1
1040,296942,296942,10000,28-09-2025,1
1041,626946,626946,10000,21-08-2025,1
1042,12083,12083,10000,21-03-2025,1
1043,428012,428012,10000,14-12-2025,1
1044,229547,229547,10000,27-01-2025,1
1045,876231,876231,10000,14-03-2025,1
1046,704291,704291,10000,21-06-2025,1
1047,996568,996568,10000,28-08-2025,1
1048,45289,45289,10000,14-08-2025,1
1049,516062,516062,10000,14-09-2025,1
1050,976111,976111,10000,14-04-2025,1
1051,634960,634960,10000,21-07-2025,1
1052,684876,684876,10000,27-01-2025,1
1053,277610,277610,10000,21-06-2025,1
1054,563353,563353,10000,28-04-2025,1
1055,347894,347894,10000,14-09-2025,1
1056,154425,154425,10000,14-10-2025,1
1057,147317,147317,10000,07-09-2025,1
1058,744582,744582,10000,07-10-2025,1
1059,276120,276120,10000,21-05-2025,1
1060,37591,37591,10000,28-03-2025,1
1061,312139,312139,10000,21-12-2025,1
1062,987873,987873,10000,14-09-2025,1
1063,566544,566544,10000,21-07-2025,1
1064,443730,443730,10000,07-12-2025,1
1065,794078,794078,10000,21-06-2025,1
1066,244592,244592,10000,06-02-2025,1
1067,794459,794459,10000,27-02-2025,1
1068,56113,56113,10000,07-11-2025,1
1069,87065,87065,10000,21-10-2025,1
1070,285695,285695,10000,13-01-2025,1
1071,824909,824909,10000,28-12-2025,1
1072,217383,217383,10000,28-05-2025,1
1073,172540,172540,10000,14-06-2025,1
1074,555697,555697,10000,28-06-2025,1
1075,114717,114717,10000,21-05-2025,1
1076,227407,227407,10000,21-11-2025,1
1077,859912,859912,10000,06-01-2025,1
1078,439426,439426,10000,27-01-2025,1
1079,473502,473502,10000,06-01-2025,1
1080,7305,7305,10000,14-09-2025,1
1081,938016,938016,10000,07-08-2025,1
1082,465439,465439,10000,07-06-2025,1
1083,908543,908543,10000,06-02-2025,1
1084,953453,953453,10000,28-12-2025,1
1085,579619,579619,10000,14-05-2025,1
1086,634913,634913,10000,07-09-2025,1
1087,580848,580848,10000,28-05-2025,1
1088,814762,814762,10000,07-08-2025,1
1089,730012,730012,10000,07-09-2025,1
1090,356973,356973,10000,27-01-2025,1
1091,468571,468571,10000,13-02-2025,1
1092,771583,771583,10000,28-06-2025,1
1093,583821,583821,10000,21-08-2025,1
1094,235685,235685,10000,14-06-2025,1
1095,170953,170953,10000,21-11-2025,1
1096,590412,590412,10000,21-05-2025,1
1097,595272,595272,10000,07-11-2025,1
1098,236742,236742,10000,21-10-2025,1
1099,872646,872646,10000,28-03-2025,1
1100,137724,137724,10000,21-06-2025,1
1101,174823,174823,10000,13-01-2025,1
1102,314804,314804,10000,28-10-2025,1
1103,650667,650667,10000,28-08-2025,1
1104,876006,876006,10000,14-07-2025,1
1105,379777,379777,10000,20-02-2025,1
1106,863789,863789,10000,13-01-2025,1
1107,892759,892759,10000,28-10-2025,1
1108,671337,671337,10000,21-09-2025,1
1109,502844,502844,10000,14-11-2025,1
1110,70588,70588,10000,14-08-2025,1
1111,803277,803277,10000,21-05-2025,1
1112,737876,737876,10000,07-10-2025,1
1113,569775,569775,10000,07-06-2025,1
1114,726111,726111,10000,07-03-2025,1
1115,863320,863320,10000,14-11-2025,1
1116,626340,626340,10000,21-04-2025,1
1117,371239,371239,10000,28-08-2025,1
1118,571944,571944,10000,07-10-2025,1
1119,328922,328922,10000,14-11-2025,1
1120,282060,282060,10000,14-08-2025,1
1121,716652,716652,10000,28-06-2025,1
1122,177234,177234,10000,07-08-2025,1
1123,163816,163816,10000,21-03-2025,1
1124,495501,495501,10000,14-03-2025,1
1125,48740,48740,10000,07-03-2025,1
1126,774960,774960,10000,13-02-2025,1
1127,48831,48831,10000,13-02-2025,1
1128,289084,289084,10000,14-08-2025,1
1129,325274,325274,10000,28-03-2025,1
1130,490701,490701,10000,28-12-2025,1
1131,567421,567421,10000,07-07-2025,1
1132,147968,147968,10000,28-05-2025,1
1133,721775,721775,10000,13-02-2025,1
1134,76237,76237,10000,07-09-2025,1
1135,703838,703838,10000,07-10-2025,1
1136,724542,724542,10000,07-04-2025,1
1137,847955,847955,10000,21-07-2025,1
1138,42656,42656,10000,21-05-2025,1
1139,842174,842174,10000,14-03-2025,1
1140,909613,909613,10000,14-03-2025,1
1141,645226,645226,10000,07-10-2025,1
1142,702583,702583,10000,28-04-2025,1
1143,115581,115581,10000,13-02-2025,1
1144,411495,411495,10000,13-01-2025,1
1145,607563,607563,10000,07-03-2025,1
1146,469791,469791,10000,07-12-2025,1
1147,794044,794044,10000,28-11-2025,1
1148,747708,747708,10000,14-11-2025,1
1149,289949,289949,10000,21-04-2025,1
1150,934872,934872,10000,07-10-2025,1
1151,707706,707706,10000,28-07-2025,1
1152,108351,108351,10000,27-01-2025,1
1153,773141,773141,10000,07-03-2025,1
1154,258973,258973,10000,28-12-2025,1
1155,481415,481415,10000,07-09-2025,1
1156,509964,509964,10000,21-11-2025,1
1157,53896,53896,10000,14-11-2025,1
1158,913604,913604,10000,20-02-2025,1
1159,692819,692819,10000,06-01-2025,1
1160,804217,804217,10000,21-12-2025,1
1161,638457,638457,10000,20-01-2025,1
1162,350573,350573,10000,07-08-2025,1
1163,596967,596967,10000,28-09-2025,1
1164,998929,998929,10000,06-01-2025,1
1165,830749,830749,10000,07-06-2025,1
1166,386521,386521,10000,07-03-2025,1
1167,89724,89724,10000,27-02-2025,1
1168,426688,426688,10000,14-12-2025,1
1169,391441,391441,10000,28-05-2025,1
1170,752982,752982,10000,07-03-2025,1
1171,591222,591222,10000,14-06-2025,1
1172,579252,579252,10000,14-09-2025,1
1173,407304,407304,10000,21-10-2025,1
1174,186656,186656,10000,21-11-2025,1
1175,408862,408862,10000,07-08-2025,1
1176,281526,281526,10000,21-10-2025,1
1177,460293,460293,10000,07-09-2025,1
1178,309137,309137,10000,14-10-2025,1
1179,347422,347422,10000,07-05-2025,1
1180,511733,511733,10000,14-12-2025,1
1181,705642,705642,10000,14-06-2025,1
1182,610349,610349,10000,07-10-2025,1
1183,794195,794195,10000,21-12-2025,1
1184,811597,811597,10000,07-04-2025,1
1185,871884,871884,10000,21-05-2025,1
1186,822021,822021,10000,14-10-2025,1
1187,360130,360130,10000,07-06-2025,1
1188,783443,783443,10000,28-09-2025,1
1189,163225,163225,10000,27-01-2025,1
1190,56188,56188,10000,21-07-2025,1
1191,743760,743760,10000,20-02-2025,1
1192,698393,698393,10000,21-05-2025,1
1193,4431,4431,10000,14-06-2025,1
1194,898641,898641,10000,06-02-2025,1
1195,252268,252268,10000,28-10-2025,1
1196,146736,146736,10000,14-04-2025,1
1197,813608,813608,10000,21-09-2025,1
1198,848945,848945,10000,21-06-2025,1
1199,998630,998630,10000,14-03-2025,1
1200,719218,719218,10000,20-02-2025,1
1201,538920,538920,10000,21-04-2025,1
1202,770272,770272,10000,14-07-2025,1
1203,785606,785606,10000,07-12-2025,1
1204,972178,972178,10000,28-04-2025,1
1205,405044,405044,10000,21-07-2025,1
1206,828212,828212,10000,07-09-2025,1
1207,455503,455503,10000,07-06-2025,1
1208,850910,850910,10000,28-06-2025,1
1209,23491,23491,10000,21-09-2025,1
1210,480844,480844,10000,28-08-2025,1
1211,706646,706646,10000,14-09-2025,1
1212,18804,18804,10000,20-02-2025,1
1213,289186,289186,10000,28-09-2025,1
1214,561394,561394,10000,21-09-2025,1
1215,95288,95288,10000,28-03-2025,1
1216,145201,145201,10000,14-12-2025,1
1217,645546,645546,10000,07-03-2025,1
1218,134847,134847,10000,07-11-2025,1
1219,302478,302478,10000,14-10-2025,1
1220,88874,88874,10000,07-06-2025,1
